ID,qc1,qc2,qc3,qc4,qc5,qc6,qc7,qc8,qc9,qc10,qc11,qc12,qc13,qc14,qc15,qc16,qc17,qc18,qc19,qc20,qc21,qc22,qc23,qc24,qc25,qc26,qc27,qc28,qc29,qc30,qc31,qc32,qc33,qc34,qc35,qc36,qc37,qc38,qc39,qc40,qc41,qc42,qc43,qc44,qc45,qc46,qc47,qc48,qc49,qc50,qcTIME
152003016,2,3,4,2,3,3,2,3,3,4,3,3,5,5,3,4,3,3,3,3,2,2,2,3,3,3,3,2,3,3,5,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,12/7/2013 5:38:54 PM
150009154,4,3,4,2,3,4,3,3,5,2,3,3,1,5,4,1,2,4,3,4,5,1,5,5,4,4,2,1,0,2,4,1,4,1,3,2,4,4,3,3,4,1,1,3,3,2,4,3,4,5,12/7/2013 6:17:12 PM
150002848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/7/2013 6:45:41 PM
151000111,4,5,4,4,4,2,3,2,4,4,4,3,4,2,2,4,4,4,5,4,3,4,2,2,4,3,4,4,4,4,4,3,4,4,3,0,3,0,4,4,2,4,4,4,4,4,3,2,5,2,12/7/2013 6:47:03 PM
152001882,2,4,4,4,5,2,2,4,4,4,4,2,5,4,2,4,4,4,4,2,3,4,4,2,4,2,5,3,4,4,4,4,4,4,2,4,2,2,3,4,2,4,3,4,4,4,2,2,4,2,12/7/2013 7:00:14 PM
145006062,5,2,3,1,2,5,5,4,4,2,1,5,5,5,5,1,1,3,2,5,5,5,5,5,5,3,5,1,1,1,5,0,2,1,5,2,5,5,2,3,5,1,2,2,3,2,4,5,4,5,12/7/2013 8:51:55 PM
152009078,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/7/2013 8:56:26 PM
151003766,4,3,4,3,4,4,2,3,5,4,3,3,4,2,2,3,4,4,5,3,3,4,3,3,4,2,4,3,3,4,4,3,4,3,2,5,2,1,2,4,2,3,3,4,2,4,1,1,4,3,12/7/2013 9:17:50 PM
151004386,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/7/2013 9:56:54 PM
,5,2,1,5,4,3,4,1,4,5,4,5,1,1,2,5,5,2,4,5,1,5,5,5,5,2,2,4,5,1,4,5,4,1,2,3,5,1,0,2,3,3,3,3,2,1,5,3,2,5,12/7/2013 10:00:11 PM
152001458,2,2,4,4,5,2,1,3,4,2,2,2,5,2,1,5,4,4,5,2,2,4,2,1,2,1,4,3,2,5,4,3,5,4,2,4,2,1,3,4,2,1,1,4,1,4,2,1,4,1,12/7/2013 11:47:28 PM
152005797,4,3,4,4,5,4,1,2,4,5,5,2,5,1,1,5,5,5,1,1,1,5,1,1,1,2,3,3,5,5,4,2,4,5,1,5,5,1,3,5,2,4,0,5,3,3,1,1,5,1,12/8/2013 12:35:32 AM
150009137,5,4,4,5,3,3,4,2,4,5,4,5,3,4,1,4,4,4,5,5,3,5,5,2,3,4,5,3,4,5,4,5,4,4,2,4,3,1,4,3,4,2,3,4,1,5,4,3,4,3,12/8/2013 2:21:39 AM
153000215,1,5,5,5,3,1,1,5,1,1,5,1,5,1,1,5,5,5,5,1,1,5,1,1,3,1,5,5,5,5,4,3,5,5,1,5,5,1,2,5,1,5,0,5,1,5,1,1,5,1,12/8/2013 3:22:15 AM
151000089,2,3,2,4,3,2,2,3,3,3,4,3,2,2,4,3,3,2,3,3,3,3,4,2,4,2,4,3,3,2,4,2,3,3,3,2,2,4,3,2,3,3,2,4,3,3,2,3,3,3,12/8/2013 3:32:08 AM
151005708,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/8/2013 4:54:39 AM
150009061,2,3,4,4,4,3,2,4,4,2,3,2,3,2,2,4,4,4,4,3,1,3,2,2,2,1,4,4,3,3,4,4,4,4,2,4,3,2,2,4,2,3,4,3,5,5,1,1,5,2,12/8/2013 11:13:01 AM
150000212,4,4,4,3,4,4,3,4,2,4,3,4,4,4,3,4,2,4,4,3,3,4,3,3,4,2,4,2,2,3,4,3,3,4,4,3,3,2,2,3,2,2,3,3,4,4,3,2,4,2,12/8/2013 12:12:17 PM
146000217,3,2,5,2,2,2,4,3,5,5,3,4,1,1,1,2,5,5,5,4,1,1,5,4,4,1,1,1,3,3,4,5,3,2,4,2,5,2,4,2,3,2,0,5,5,1,3,5,4,2,12/8/2013 1:11:06 PM
154000118,4,2,4,2,2,2,4,3,4,2,2,2,4,5,4,2,2,4,4,4,3,4,3,1,2,2,4,2,2,3,4,2,4,3,2,2,3,1,2,4,3,2,2,2,1,3,2,2,4,2,12/8/2013 1:32:17 PM
152004838,5,2,5,5,5,5,3,5,5,5,3,1,5,5,5,5,5,3,5,5,4,5,2,5,5,4,5,3,5,5,4,5,5,5,3,5,5,5,3,5,2,2,0,5,5,2,2,1,5,3,12/8/2013 1:40:44 PM
150009433,3,4,2,2,3,2,2,1,4,5,4,3,4,1,2,4,4,4,5,5,2,4,2,2,4,4,4,4,4,5,4,3,4,2,2,5,2,2,5,5,3,2,1,5,4,4,2,2,5,1,12/8/2013 1:45:01 PM
150004304,3,4,2,4,3,3,2,4,3,3,2,3,4,5,3,3,2,4,4,3,3,4,3,3,2,4,3,3,2,3,4,2,3,3,3,4,2,4,3,3,4,3,2,3,3,4,2,3,4,3,12/8/2013 2:00:55 PM
152005804,4,4,4,2,5,2,1,3,4,4,4,3,3,4,1,3,3,3,3,3,2,4,2,2,3,2,3,3,3,3,4,4,4,4,1,3,2,3,3,3,2,3,3,3,4,3,2,2,3,2,12/8/2013 2:20:23 PM
150009288,2,4,5,3,4,2,2,2,4,5,4,2,4,2,2,4,4,4,3,2,2,4,3,2,3,2,3,4,4,4,4,3,4,4,2,4,2,2,2,3,2,4,4,4,2,4,2,1,4,2,12/8/2013 2:22:08 PM
150001371,3,3,3,3,3,3,3,3,3,3,4,3,5,5,3,2,1,4,2,4,3,4,3,2,5,3,5,1,4,3,4,4,2,5,2,4,2,4,1,4,4,1,4,3,1,5,4,2,3,4,12/8/2013 2:28:22 PM
153002827,4,4,3,4,4,2,2,1,4,5,5,2,4,3,2,4,4,4,5,5,1,3,1,3,2,2,4,5,3,5,4,3,5,4,3,5,5,1,5,4,5,5,0,5,3,5,1,1,5,1,12/8/2013 2:33:28 PM
150001995,4,2,4,2,5,2,3,2,2,4,2,4,4,5,2,4,2,4,4,4,3,3,2,4,2,2,5,1,3,4,4,3,3,2,2,2,3,2,4,3,3,3,3,4,0,2,2,3,5,4,12/8/2013 2:39:10 PM
150003706,3,2,5,4,3,3,3,1,5,2,3,4,3,1,4,5,5,5,5,5,1,3,1,1,2,1,4,3,1,4,4,1,4,3,1,5,5,5,2,4,1,4,0,1,2,1,1,1,5,3,12/8/2013 2:49:53 PM
150005354,4,2,4,2,3,1,3,3,4,1,2,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/8/2013 3:18:49 PM
150007010,4,4,4,3,5,0,2,3,4,4,4,3,3,4,2,3,4,4,4,3,2,4,2,3,3,2,4,4,4,4,4,3,4,4,2,3,2,2,4,4,2,4,3,4,2,4,3,2,4,2,12/8/2013 3:40:25 PM
151001138,5,3,3,2,5,5,4,4,4,3,2,3,3,5,1,2,1,3,2,3,4,3,3,3,4,3,3,2,1,3,4,4,3,3,3,3,4,4,3,3,4,2,2,3,3,3,4,3,3,5,12/8/2013 3:58:15 PM
151002986,5,3,4,3,4,5,5,4,4,4,3,4,4,5,3,2,3,3,4,4,3,3,4,4,4,4,4,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/8/2013 4:11:41 PM
151008209,5,1,1,1,5,3,2,3,4,3,1,3,4,5,3,5,1,3,3,4,4,5,1,2,3,2,4,1,1,3,4,3,3,2,4,4,3,3,1,2,3,1,1,3,3,2,4,3,5,5,12/8/2013 4:28:55 PM
151003781,1,2,5,2,4,2,2,2,3,4,3,3,4,3,5,3,3,4,3,2,2,2,1,3,2,1,4,3,1,4,4,3,4,2,1,4,2,3,4,3,3,3,4,4,5,4,2,2,4,2,12/8/2013 4:30:31 PM
153002547,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/8/2013 4:39:06 PM
152001042,4,3,4,4,4,3,3,4,4,3,2,3,3,4,3,3,2,3,3,3,5,4,4,3,3,2,4,4,1,4,4,4,4,4,3,4,3,4,4,4,3,2,4,3,4,4,2,2,3,2,12/8/2013 4:45:44 PM
150002427,3,4,3,0,0,0,3,1,3,4,3,3,4,4,2,4,4,3,4,4,3,4,2,3,3,3,4,4,3,4,4,2,5,3,2,3,4,3,3,3,3,3,2,4,2,4,3,2,3,2,12/8/2013 5:26:28 PM
152001315,4,4,4,3,5,4,3,4,4,3,3,4,3,2,2,3,4,4,4,4,3,3,3,4,4,4,4,4,3,4,4,4,4,4,2,4,4,2,4,4,4,4,3,3,2,3,2,4,4,2,12/8/2013 5:33:05 PM
151001047,4,4,3,2,4,4,4,4,4,3,4,3,4,5,1,3,4,3,4,3,4,4,3,2,3,1,3,3,3,4,4,4,5,3,3,4,3,3,2,4,4,4,4,4,4,4,4,4,3,4,12/8/2013 6:00:48 PM
153004803,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,4,2,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,12/8/2013 6:16:53 PM
145001289,5,5,5,5,5,5,1,1,5,5,5,1,1,1,1,1,1,5,5,1,1,1,1,1,5,1,5,3,1,5,4,5,5,5,1,5,5,1,5,3,1,1,1,5,1,5,1,1,5,1,12/8/2013 6:47:03 PM
152009139,4,3,4,3,4,4,2,4,3,4,4,4,4,5,2,5,3,3,5,2,2,4,2,4,2,2,5,2,4,5,4,1,4,4,1,4,2,2,2,3,2,4,3,4,3,4,4,1,2,3,12/8/2013 7:11:38 PM
152004033,4,4,4,4,4,3,2,3,4,4,3,3,4,4,2,3,3,4,4,4,3,5,3,3,4,2,3,3,3,5,4,3,4,4,1,4,3,2,3,2,3,4,3,3,2,4,2,3,3,2,12/8/2013 7:22:56 PM
152009754,4,4,5,5,5,3,2,2,4,3,4,1,4,4,2,3,4,4,2,4,2,4,2,1,4,2,4,4,2,5,4,4,4,5,3,5,2,1,2,4,2,4,4,2,5,4,2,1,4,1,12/8/2013 8:04:28 PM
150008451,5,1,3,3,5,5,3,3,4,5,3,5,3,0,4,1,1,3,2,1,2,3,4,2,3,4,4,3,4,2,4,4,4,4,3,4,4,3,4,2,3,2,4,3,3,2,4,2,4,2,12/8/2013 8:16:28 PM
146005349,4,3,5,2,1,2,2,2,4,3,2,2,2,2,2,2,3,4,5,4,3,3,2,2,2,2,2,2,2,4,4,2,3,3,3,3,3,2,4,4,2,3,2,3,3,3,2,2,3,3,12/8/2013 8:45:51 PM
150003865,2,5,5,5,5,1,1,3,3,5,5,2,5,3,3,5,5,5,5,2,2,3,2,2,3,2,4,5,5,5,4,4,5,3,3,5,5,2,3,5,2,5,0,5,5,5,1,1,4,1,12/8/2013 8:50:22 PM
152005844,4,4,4,4,4,4,3,2,3,4,4,3,4,3,2,5,4,3,2,4,2,3,2,3,2,2,5,2,4,5,4,1,5,5,1,5,5,2,4,3,2,2,0,4,5,5,4,2,4,3,12/8/2013 8:56:47 PM
150009727,3,5,3,5,4,2,1,4,2,4,5,3,5,5,2,4,4,3,5,2,2,4,2,3,4,4,4,4,4,4,4,3,4,4,2,4,1,1,3,4,1,4,4,5,2,4,2,1,4,1,12/8/2013 9:04:39 PM
150001361,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/8/2013 9:09:49 PM
151005505,4,3,3,3,5,2,2,3,2,4,2,3,4,4,3,3,4,3,5,2,4,5,3,3,3,2,4,4,3,3,4,1,4,3,3,4,2,2,2,5,2,3,1,4,3,3,1,2,3,1,12/8/2013 9:22:53 PM
152008872,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/8/2013 9:53:35 PM
152009603,5,3,4,4,3,5,4,3,5,3,3,5,4,4,3,4,1,4,3,4,3,4,2,5,4,2,4,3,3,4,4,3,5,4,2,4,3,2,2,1,1,3,4,4,3,4,4,2,3,4,12/8/2013 10:05:29 PM
153002825,4,2,3,3,4,2,2,2,4,5,2,3,3,4,3,2,3,4,4,5,3,3,2,4,2,2,4,3,2,4,4,4,5,4,2,3,4,2,3,4,2,4,3,1,3,4,2,2,3,1,12/8/2013 10:12:27 PM
150007592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/8/2013 10:19:16 PM
150007592,3,2,4,2,2,4,4,1,4,4,4,2,4,3,1,2,2,4,4,2,2,2,4,2,3,2,4,3,3,4,4,3,5,2,2,3,2,2,5,3,4,2,2,4,4,4,3,2,4,2,12/8/2013 10:40:53 PM
152004227,5,5,3,4,4,4,5,5,3,5,5,2,5,4,3,5,4,5,3,4,4,5,1,2,4,2,5,5,5,5,4,5,5,5,1,5,5,1,3,4,3,5,0,5,4,5,2,1,5,2,12/8/2013 11:09:12 PM
137007085,5,1,3,4,5,2,2,1,3,5,4,5,5,5,1,5,4,5,5,4,2,4,1,1,1,1,3,5,4,5,4,2,5,5,1,5,1,3,4,4,2,5,3,2,1,4,2,1,4,1,12/8/2013 11:12:28 PM
152003161,5,5,4,2,5,3,4,3,5,5,4,5,5,5,5,2,3,5,3,3,4,4,2,3,3,2,4,4,0,3,3,3,4,3,2,2,2,2,4,2,3,4,4,4,5,3,3,1,4,3,12/8/2013 11:12:34 PM
151001444,4,3,5,1,3,5,4,2,3,2,2,5,5,5,4,1,4,2,3,4,2,2,2,5,4,1,5,1,1,3,4,4,4,1,1,4,2,2,4,3,2,4,1,3,1,2,1,2,5,5,12/8/2013 11:20:04 PM
150008678,4,4,3,3,4,2,2,3,4,4,4,2,3,5,1,4,4,4,5,4,2,4,2,5,3,3,3,4,4,4,4,4,5,5,2,4,2,1,4,4,4,3,4,4,4,3,4,2,4,1,12/8/2013 11:22:28 PM
146009500,3,4,4,4,2,2,3,2,3,4,4,2,3,1,2,2,3,2,5,3,2,5,3,4,4,2,4,3,3,5,4,1,4,4,2,4,1,4,5,4,1,2,4,4,5,3,3,1,4,2,12/8/2013 11:25:52 PM
152004781,4,5,4,3,5,4,3,3,4,4,4,4,3,3,4,4,4,3,5,5,5,3,4,3,3,2,5,2,3,3,4,3,2,3,3,4,0,3,3,4,4,3,3,2,2,3,3,3,3,3,12/8/2013 11:35:04 PM
150005059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/9/2013 12:16:13 AM
150005059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/9/2013 12:17:17 AM
152000332,5,4,4,4,3,2,3,3,2,5,4,1,5,2,2,5,4,2,4,3,2,4,2,3,4,3,5,3,4,4,4,3,4,3,1,5,1,2,4,4,2,4,4,3,4,4,3,2,4,1,12/9/2013 12:31:18 AM
150005059,4,3,4,3,3,3,3,4,2,3,3,3,4,2,4,2,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,2,3,3,4,3,4,3,3,3,3,3,3,3,3,4,2,3,3,3,12/9/2013 12:43:42 AM
151003780,4,4,4,3,3,4,3,3,4,3,3,4,4,4,4,3,4,3,4,4,4,3,3,3,4,4,4,3,3,3,4,5,5,4,3,5,4,4,4,4,4,3,3,3,3,3,4,3,4,4,12/9/2013 12:55:12 AM
152009325,1,3,4,3,4,2,2,2,4,5,3,2,3,2,2,1,4,2,4,1,4,3,4,2,4,2,3,2,2,4,4,1,5,3,2,4,2,3,4,4,2,2,3,3,4,3,4,3,4,2,12/9/2013 9:04:49 AM
152004280,4,4,4,2,4,4,2,3,4,4,2,2,4,4,2,4,4,3,4,4,3,4,4,3,3,4,3,3,4,3,3,3,3,4,4,3,4,4,3,3,4,3,4,4,4,4,4,3,4,3,12/9/2013 11:45:46 AM
153005057,4,4,4,5,5,4,2,3,3,4,4,3,4,5,2,4,3,4,4,3,2,4,2,2,2,3,4,4,4,4,4,2,4,4,2,4,2,1,2,4,2,3,4,4,3,4,2,2,4,3,12/9/2013 12:23:06 PM
152004701,5,3,4,2,3,4,3,2,4,4,2,4,3,5,2,3,3,3,3,4,3,4,2,3,3,2,3,2,2,3,4,2,5,3,2,3,3,3,2,3,4,2,1,2,2,3,3,2,3,2,12/9/2013 12:24:27 PM
152002462,5,4,2,2,2,4,4,2,4,2,2,5,4,5,4,4,2,2,3,3,3,1,2,5,4,4,2,2,2,4,4,1,4,2,3,2,3,3,2,2,5,2,2,4,4,4,3,2,2,4,12/9/2013 1:14:12 PM
150007183,4,2,4,1,3,2,3,1,4,4,1,4,3,2,1,1,2,4,5,4,4,1,2,2,3,2,4,1,1,4,4,3,4,2,1,2,4,2,2,3,4,2,4,3,5,2,2,1,4,4,12/9/2013 1:33:42 PM
151001561,5,3,4,2,4,4,4,4,5,3,2,3,3,4,3,2,3,4,3,3,4,3,4,3,4,3,4,2,2,4,4,3,3,2,3,2,4,3,4,2,4,3,3,2,3,4,4,4,3,4,12/9/2013 2:16:39 PM
154002181,4,4,4,4,3,1,1,4,4,4,4,2,4,4,2,3,3,4,4,2,2,4,2,2,2,2,4,3,4,4,4,2,5,5,2,4,2,2,4,4,2,3,4,3,4,4,2,2,4,2,12/9/2013 2:31:23 PM
,3,3,2,2,4,2,3,2,2,3,2,2,3,2,2,3,3,3,4,3,2,3,2,3,2,2,3,2,3,4,4,3,4,3,2,3,3,2,2,3,3,3,1,4,4,4,2,2,4,3,12/9/2013 3:12:21 PM
150006866,4,3,4,4,3,4,4,4,5,5,5,3,4,4,4,2,4,3,4,4,2,4,3,2,3,3,4,2,3,4,4,2,4,4,5,2,4,2,4,4,4,4,3,3,3,3,4,2,1,4,12/9/2013 3:17:04 PM
153000176,4,4,5,1,5,2,2,3,4,4,2,2,3,3,1,2,4,4,4,4,2,5,4,1,4,2,4,4,3,5,4,3,5,4,3,4,5,4,3,4,1,4,2,3,4,5,2,4,4,2,12/9/2013 4:07:09 PM
151008320,4,4,5,2,5,5,4,2,5,4,3,2,3,4,1,4,4,4,2,2,3,5,2,2,3,3,4,4,3,5,4,3,5,4,2,4,3,2,3,2,1,2,3,4,4,4,2,2,4,3,12/9/2013 4:13:32 PM
150001615,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/9/2013 4:34:09 PM
151004594,4,2,2,3,4,3,4,1,4,4,2,1,4,4,1,3,4,4,5,1,3,4,1,1,4,1,4,2,2,4,4,3,5,4,1,3,2,2,3,4,3,1,1,5,2,3,1,2,4,1,12/9/2013 4:39:29 PM
150005127,3,3,4,3,4,4,3,2,3,5,4,4,5,5,2,4,4,5,5,3,2,5,5,2,3,5,5,4,4,4,4,5,4,4,2,4,2,1,4,3,2,4,4,5,4,4,2,2,5,1,12/9/2013 4:46:27 PM
150002592,4,4,4,5,5,4,2,4,4,4,4,4,5,4,4,5,4,5,2,2,3,2,1,4,4,2,4,4,5,4,4,4,5,5,2,4,2,2,4,4,2,4,4,5,4,4,3,2,4,3,12/9/2013 5:02:14 PM
150003657,3,4,1,2,4,3,2,2,3,4,1,4,4,2,2,3,2,4,2,1,3,4,3,4,4,1,3,3,2,5,4,1,4,4,1,2,4,2,1,4,1,1,1,3,5,4,3,2,3,3,12/9/2013 5:05:59 PM
153000492,2,4,5,4,5,2,1,2,4,5,4,2,4,2,2,3,3,3,5,1,3,5,2,3,3,1,4,4,2,5,4,2,5,2,1,3,2,1,4,3,2,2,1,5,4,4,2,1,3,2,12/9/2013 5:18:57 PM
153001890,5,2,4,2,4,4,2,3,2,2,2,2,4,4,2,2,1,3,4,4,2,1,2,4,4,2,4,1,1,4,4,2,4,4,3,4,2,4,4,2,2,4,4,5,2,1,2,4,4,4,12/9/2013 5:23:28 PM
144007661,1,1,1,0,1,0,1,1,1,1,1,5,1,5,5,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4,0,1,1,1,1,1,5,1,1,5,1,1,1,1,1,5,5,1,1,12/9/2013 5:53:17 PM
150007519,5,3,3,2,4,3,2,2,4,4,2,4,4,5,2,1,2,4,5,3,4,5,2,4,4,2,3,3,2,3,4,4,4,2,2,3,4,3,5,3,4,2,3,3,5,4,3,3,4,3,12/9/2013 6:19:04 PM
151003906,4,5,4,3,4,2,4,3,4,3,2,3,4,5,4,1,3,1,1,5,5,4,1,5,5,1,1,1,1,5,4,1,4,1,5,1,5,5,1,1,3,1,1,3,3,3,3,3,3,3,12/9/2013 6:21:28 PM
153000875,4,4,4,2,4,3,2,1,4,5,4,3,4,4,1,3,4,4,4,2,2,3,3,2,3,2,5,1,4,4,4,1,5,3,1,3,2,1,4,3,2,2,3,4,2,4,3,1,3,3,12/9/2013 6:31:17 PM
152001881,4,4,2,5,5,2,2,4,4,5,4,4,5,5,2,5,5,5,5,3,1,5,2,4,4,1,5,5,5,5,4,5,5,5,2,4,2,2,3,4,2,2,2,3,3,5,3,2,4,1,12/9/2013 7:08:00 PM
153004570,2,4,1,1,2,1,1,1,5,5,5,2,5,1,5,1,5,5,5,5,1,1,5,5,5,3,5,1,2,4,4,3,5,4,4,2,2,4,5,4,2,1,2,4,4,3,2,1,5,1,12/9/2013 7:08:45 PM
152006847,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/9/2013 7:25:25 PM
150003813,5,4,4,1,2,3,3,3,5,4,4,3,3,4,3,1,3,3,2,4,4,3,4,3,3,3,4,2,4,4,4,4,4,2,4,1,3,3,3,2,5,2,2,4,2,2,4,2,4,4,12/9/2013 7:36:12 PM
150007398,4,2,4,2,2,4,1,3,5,2,2,2,3,5,4,3,2,3,5,3,2,5,2,2,2,1,4,3,1,5,4,5,4,2,2,4,2,3,2,2,3,2,1,2,3,4,1,3,5,2,12/9/2013 7:36:35 PM
150006017,4,4,5,3,5,2,2,2,3,3,5,2,5,3,2,4,5,5,3,3,2,4,3,3,3,1,5,3,4,4,4,3,5,3,1,4,1,2,3,5,2,3,3,3,4,4,1,2,5,1,12/9/2013 7:44:24 PM
153000505,5,1,5,3,4,3,2,4,4,3,1,5,5,5,4,3,3,4,4,2,4,4,2,5,5,2,5,2,1,4,4,2,5,4,2,4,2,1,4,4,1,2,3,2,4,3,3,1,5,3,12/9/2013 8:20:50 PM
152007101,3,4,1,3,2,2,3,2,4,2,4,2,4,4,1,3,4,4,4,2,2,1,3,2,3,2,4,3,4,5,4,1,3,3,2,4,2,1,3,4,2,3,2,4,4,4,2,2,4,2,12/9/2013 8:31:34 PM
152006235,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,4,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,12/9/2013 8:48:15 PM
153000848,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,4,3,4,4,3,4,5,4,4,4,4,4,4,3,4,5,4,3,2,3,4,5,4,3,2,1,2,3,4,5,4,4,4,12/9/2013 10:57:53 PM
151007489,3,3,3,3,3,3,3,3,4,2,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,2,4,3,3,2,3,3,3,3,4,3,3,3,3,3,3,12/9/2013 11:14:31 PM
150003992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/9/2013 11:15:06 PM
151005994,4,4,4,3,4,4,2,4,3,5,3,2,4,3,3,3,3,2,3,2,3,5,3,2,4,3,3,3,3,3,4,3,4,3,2,3,2,2,2,2,2,4,4,3,4,4,3,2,3,3,12/10/2013 1:19:34 AM
150002990,4,1,4,4,4,1,3,5,5,5,4,4,1,5,1,1,2,3,5,5,4,5,5,5,4,5,5,4,5,5,3,5,5,5,5,4,5,4,5,5,4,4,4,3,4,5,5,5,5,1,12/10/2013 2:19:26 AM
152009422,4,5,4,2,5,1,3,4,5,5,2,3,4,4,4,4,3,3,3,0,2,4,1,1,0,3,4,4,2,4,4,0,2,3,3,2,3,4,0,3,3,3,0,3,3,3,4,4,4,0,12/10/2013 10:57:08 AM
151000949,4,4,4,3,4,5,1,2,4,5,5,4,4,5,2,3,4,5,5,1,1,5,4,4,1,1,4,3,4,4,4,5,5,3,1,5,1,2,1,4,3,4,4,4,3,5,2,1,1,3,12/10/2013 1:18:46 PM
151002620,5,2,2,2,4,4,2,2,2,4,1,3,4,5,2,4,3,4,2,3,2,4,3,4,4,2,4,1,2,2,4,3,3,3,2,4,3,2,3,2,2,2,4,4,2,4,4,2,3,4,12/10/2013 1:20:16 PM
153003249,2,2,4,5,2,5,1,2,4,3,2,1,5,3,0,1,4,3,4,4,2,2,4,2,5,4,2,3,1,4,4,2,3,4,5,1,3,3,3,2,4,2,4,3,3,1,4,5,2,3,12/10/2013 1:53:19 PM
151008453,5,5,5,3,3,3,2,3,5,5,4,5,3,5,1,4,4,4,5,4,3,3,3,5,5,2,5,3,4,5,4,3,4,4,5,5,3,3,4,4,3,4,3,4,5,5,3,2,4,3,12/10/2013 2:51:26 PM
152004533,4,4,3,4,5,2,3,3,3,3,4,1,4,4,4,4,3,4,3,4,3,4,3,1,2,5,3,4,2,3,4,1,4,4,2,4,2,2,4,4,4,4,0,4,3,3,4,2,4,3,12/10/2013 3:43:49 PM
151009757,4,2,3,1,5,2,3,3,4,2,2,3,5,4,3,2,2,4,4,4,4,4,3,2,4,2,4,2,1,4,4,2,4,3,3,3,4,2,3,2,3,2,3,3,4,4,3,4,3,3,12/10/2013 4:16:16 PM
150001338,4,4,3,4,5,3,4,4,4,5,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3,4,4,3,4,3,4,1,4,4,3,4,4,2,4,4,4,4,4,4,4,4,3,3,3,4,12/10/2013 4:39:02 PM
