"","N","J","Burn","A1","A1_est","A1_bias","A1_RMSE","A1_VAR_LMI_Iter","A1_ERR_LMI_Iter","A1_sd_ERR_LMI_Iter","A1_VAR_Simple_2PL","A1_ERR_Simple_2PL","A1_sd_ERR_Simple_2PL","A1_VAR_Simple_2PNO","A1_ERR_Simple_2PNO","A1_sd_ERR_Simple_2PNO","A1_ERR_MCMC_Burn","A1_sd_ERR_MCMC_Burn","A1_ERR_MCMC_Ann","A1_sd_ERR_MCMC_Ann","A1_ERR_CLT_Burn","A1_sd_ERR_CLT_Burn","A1_ERR_CLT_Ann","A1_sd_ERR_CLT_Ann","A1_ERR_MCMC_Emp","A1_sd_ERR_MCMC_Emp","A1_ERR_CLT_Emp","A1_sd_ERR_CLT_Emp","A1_VAR_LMI_Iter_Emp_2PL","A1_ERR_LMI_Iter_Emp_2PL","A1_sd_ERR_LMI_Iter_Emp_2PL","A1_VAR_LMI_Iter_Emp_2PNO","A1_ERR_LMI_Iter_Emp_2PNO","A1_sd_ERR_LMI_Iter_Emp_2PNO","B","B_est","B_bias","B_RMSE","B_VAR_LMI_Iter","B_ERR_LMI_Iter","B_sd_ERR_LMI_Iter","B_VAR_Simple_2PL","B_ERR_Simple_2PL","B_sd_ERR_Simple_2PL","B_VAR_Simple_2PNO","B_ERR_Simple_2PNO","B_sd_ERR_Simple_2PNO","B_ERR_MCMC_Burn","B_sd_ERR_MCMC_Burn","B_ERR_MCMC_Ann","B_sd_ERR_MCMC_Ann","B_ERR_CLT_Burn","B_sd_ERR_CLT_Burn","B_ERR_CLT_Ann","B_sd_ERR_CLT_Ann","B_ERR_MCMC_Emp","B_sd_ERR_MCMC_Emp","B_ERR_CLT_Emp","B_sd_ERR_CLT_Emp","B_VAR_LMI_Iter_Emp_2PL","B_ERR_LMI_Iter_Emp_2PL","B_sd_ERR_LMI_Iter_Emp_2PL","B_VAR_LMI_Iter_Emp_2PNO","B_ERR_LMI_Iter_Emp_2PNO","B_sd_ERR_LMI_Iter_Emp_2PNO"
"77",5000,100,800,0.901201148883174,0.90588605897135,0.00468491008817629,0.029462052541962,0.000858218554223353,0.0292953674532912,0.00237863053382457,0.000821941501081503,0.0286695221634666,0.000662127045163833,0.000729766067772213,0.0270141827152371,0.000344748849897444,0.019686242045365,0.00334773061714209,0.019812888494354,0.00305262993043223,0.0240441419592826,0.00722803633067771,0.0230361937874918,0.00658788943280436,0.0245108159798558,0.00321862708308115,0.0201290533813653,0.00118474348612349,0.00194678103304575,0.0441223416541523,0.00807474290888352,0.0015311267593013,0.0391296148626753,0.00922577078197884,-1.0322454779675,-1.03204465051579,0.000200827451701358,0.0338803380712126,0.00118686583821141,0.034450919265114,0.00689709107675791,0.000987595368746967,0.031426030114333,0.000693684335363886,0.000913903920995108,0.0302308438683922,0.0005248725248583,0.0165986059557485,0.00202288118414155,0.0165427817664155,0.00233748072599034,0.0239756804737384,0.0067376760397143,0.0226961405602556,0.0058458100633294,0.0226134537288128,0.00266534414547016,0.0170440399349878,0.000846473959614174,0.00145137487813646,0.0380969142862839,0.00451643802070297,0.00118865348824956,0.0344768543844934,0.0074577065631906
"78",5000,100,800,0.533442897302986,0.536747352739259,0.00330445543627267,0.0196658521002653,0.000424644221202756,0.0206068974181645,0.00204227335691604,0.000425811039968855,0.0206351893611097,0.000236316925146658,0.000538573884574072,0.0232071946726456,0.000128105140830089,0.0142452908529402,0.00210095282691013,0.0139706615614613,0.00215886671571172,0.0142726738375055,0.00391446847453324,0.0145441944303332,0.00392505084947205,0.0147217552802705,0.00222083231795821,0.0138330953017408,0.000678691929272862,0.000936527770723923,0.0306027412289148,0.00500144018317802,0.00080588074133948,0.0283880387018808,0.00298353800350549,0.597202633122101,0.596928796447887,-0.000273836674214212,0.0208019730329316,0.000589195544083206,0.0242733504915001,0.00462041928120493,0.000519635381811205,0.0227955123173664,0.000294403058396663,0.000615285450630855,0.0248049481078041,0.000201596069847825,0.0119863736413376,0.00114245634530941,0.0116972656421858,0.00124332203504578,0.0131861254632298,0.0027433825190585,0.0126541769043365,0.00236857856234467,0.012457066895806,0.001221287516478,0.0117037314987657,0.0005804195373753,0.000669625101178884,0.0258771153952461,0.00270359869647976,0.000698327142522998,0.0264258801655309,0.00201852874101023
"79",5000,100,800,0.616478967613792,0.615450447981466,-0.00102851963232664,0.0229668035184741,0.000405357473681187,0.0201334913435595,0.00159537951378583,0.000398509494270766,0.0199627025793294,0.000248586827537654,0.000531182954925352,0.0230474066854679,0.000134034410496456,0.0136221044320294,0.00199057157518387,0.01415673371513,0.00172855060923785,0.0141596574010278,0.00294300112553759,0.0135245949082322,0.00385635830917619,0.0161240122892023,0.00347815691267635,0.0140369602070123,0.000778396239916214,0.000936743860487765,0.0306062715874993,0.00398063831455004,0.000798527681437221,0.0282582321003495,0.00112898137172232,0.456538309879643,0.45622235846251,-0.000315951417133253,0.0243375424524872,0.000589625079023384,0.0242821967503639,0.00296168268331543,0.000543312759631842,0.0233090703296344,0.000400440994864994,0.000629493142741262,0.0250897019261143,0.000266602068247177,0.0110132969970368,0.00139984613989935,0.011265892214391,0.00121870279441697,0.0122753372041815,0.00296065533730651,0.0115268142914762,0.00234045956860127,0.0123778567121879,0.00163147778137583,0.0113241205842878,0.000502527789415432,0.000632643869425437,0.0251524127953053,0.00153591710437088,0.000639651929324483,0.0252913409949825,0.00151637274467271
"80",5000,100,800,0.732017961909378,0.722769944317111,-0.00924801759226634,0.0329771432011571,0.000712226880801369,0.026687579148386,0.00364341136203885,0.000691673361358457,0.026299683674114,0.000609928989926311,0.000658343730321494,0.0256582098035209,0.000326287637126264,0.0172084869472422,0.00255564070673872,0.0165252781946189,0.00246355698659913,0.018912678042122,0.00479385703272104,0.0178754126911322,0.00385545718021014,0.020173649469073,0.00335414961438381,0.0171936477157485,0.00109086036591467,0.00148383401163754,0.0385205660866704,0.00559878926836059,0.00109144399265487,0.033037009438732,0.00271226070813357,0.966593246189057,0.967156696186105,0.000563449997047938,0.0286562295980269,0.000873907785896466,0.0295619313627589,0.00586872938979226,0.000776257053842673,0.0278613900199303,0.000690913964637215,0.000776990883902428,0.0278745562099637,0.000493605809791942,0.0148269409447378,0.00163473120342687,0.0150144245316571,0.00188523748927875,0.0183102499631524,0.00451871067356333,0.0186172419215109,0.00527867511879743,0.0184164389125471,0.00215935871099883,0.0151235821043826,0.000715109866349012,0.00119529509904525,0.0345730400607938,0.00609110579473177,0.000945552865255138,0.0307498433370828,0.0019619736263437
"81",5000,100,800,1.28529445787894,1.28786272475502,0.00256826687607248,0.0373125730053285,0.000608444994193264,0.0246666778102213,0.00514630292803367,0.000547513144058617,0.0233989987832517,0.000334478846625922,0.00064846581134555,0.0254649918779793,0.000224239000640074,0.023339333769611,0.00386647642912464,0.0239714465885728,0.00388649924997844,0.0279623797396915,0.00881826622625603,0.0302453939711029,0.00912845367773704,0.0306055492417275,0.0045722404647715,0.0238256034825437,0.00140655122260866,0.00283147425589353,0.0532115988849568,0.0143999002531338,0.00197720314021416,0.0444657524417856,0.00829020360891956,0.392164226767986,0.397658999215159,0.00549477244717295,0.0317763191420089,0.00173988289583803,0.0417119035269074,0.00928552683588178,0.00135450028103121,0.036803536257148,0.000939170155877109,0.00111617737782373,0.033409240904632,0.000749446623436703,0.0139217606982507,0.00155915645435369,0.0146214162445798,0.00149395824676148,0.0167849591642918,0.00463435166236765,0.0175416729992412,0.00416719814883925,0.0167405334591081,0.00187222761291945,0.014368513795382,0.000640493865707933,0.000976489573867223,0.0312488331600913,0.00494007020144541,0.000908155626456387,0.0301356205586742,0.00416687445728048
"82",5000,100,800,0.954277251271534,0.953645411659688,-0.00063183961184532,0.0291512558955569,0.000401202607107287,0.0200300426137162,0.00348545837860087,0.000404879544260633,0.0201216188280325,0.000160242241219815,0.000553243924440792,0.0235211378219845,0.000126637506564912,0.0173404229848545,0.00218104137593335,0.0180979232076185,0.00284093873867527,0.0197710286564135,0.00541877369740166,0.0188556988808315,NA,0.0210317299418776,0.00397206394670972,0.0181147420501144,0.00102014387689324,0.00160732799333338,0.0400914952743518,0.00748125917101963,0.00107217264350564,0.0327440474514932,0.00191784543319792,-0.0240994527694531,-0.016680704407573,0.00741874836188007,0.0308509221005482,0.000987202260226371,0.0314197749868832,0.00504466111394793,0.000828120774978751,0.0287770876736815,0.00062276810277965,0.000793534696547864,0.0281697478964201,0.000355980018696073,0.0118873853336416,0.00140013404904593,0.0121339446995135,0.00117288631825166,0.0127191110230707,0.00299695683242526,0.0135120772980398,0.00333535792197329,0.0124565268413088,0.00149111801887538,0.0117727588201512,0.000521045436502098,0.000666684033667947,0.0258202252830595,0.00268995565619706,0.000671296179472494,0.0259093840041112,0.000905480392615344
"83",5000,100,800,0.552206865168733,0.55187517971415,-0.000331685454582953,0.0214552797999182,0.000363142938606489,0.0190563096796439,0.00224377772857731,0.000352737971136835,0.0187813197389543,0.000147117418441573,0.000507813068603832,0.0225347080878327,0.0000959885302673856,0.0131433878657844,0.0022922323826287,0.0125157502140495,0.00206160131085049,0.014110048855198,0.00371883696541946,0.0128263280992638,0.00381101718299212,0.0139408462415915,0.00230413372560569,0.0129895923129854,0.000773583338045051,0.00079728540257167,0.028236242713429,0.00243928176566055,0.000737991382035573,0.027165996798122,0.00122573095959526,-0.308275745662306,-0.304820585754914,0.00345515990739231,0.0214570446732712,0.000537401268156534,0.0231819168352519,0.00412392203559892,0.000479409382950977,0.0218954192230013,0.000338204143949167,0.000589830927593104,0.0242864350531959,0.00023504490934186,0.0106415661002709,0.000922565539182783,0.0105010137808116,0.0012317005136862,0.0110013306332583,0.00215367472812635,0.0111986752018278,0.00266829686038974,0.0110690792654172,0.00101684858304732,0.010572788044958,0.000480801380442403,0.000578108167066269,0.0240438800335193,0.00361503492714646,0.000620589963630811,0.0249116431339005,0.00162892486515898
"84",5000,100,800,0.830487774359871,0.825086463477913,-0.00540131088195817,0.0303974705941024,0.000664994267005068,0.0257874827582118,0.00218345366936145,0.000644873710441606,0.0253943637534317,0.000521714763320702,0.000648583605943429,0.025467304646221,0.000269587329433902,0.0178927826599316,0.0027273667233154,0.0178742940938871,0.00218228833692555,0.0202666285813555,0.0057010153856615,0.0204480277455512,0.00597092610933986,0.0211972942858643,0.00283998138920888,0.0178464087045278,0.000975815521184379,0.00151419388251001,0.0389126442497809,0.00912757106691033,0.00113882204569678,0.0337464375260083,0.00200217643301627,0.859040749093461,0.856721374983136,-0.00231937411032479,0.0300551361107523,0.00092134809133156,0.0303537162688782,0.00636607249975988,0.000827682379756001,0.0287694695772446,0.000644572761148012,0.000805591925250334,0.0283829513132503,0.000448193247419086,0.0147601427710785,0.00169162284252745,0.0144769121240784,0.00179828459152586,0.0180854587732333,0.00417064769531979,0.0190643716798983,0.00525815670916219,0.0176519675988964,0.00213643506669285,0.0147192190646103,0.000725055107025033,0.00113425932878613,0.0336787667349344,0.00347535654977787,0.000881893614326544,0.0296966936598427,0.00112651189421862
"85",5000,100,800,0.787109201156732,0.785246588084037,-0.00186261307269442,0.0313146550934934,0.00086252017776231,0.0293686938382065,0.00222182004106862,0.000836041189928926,0.0289143768725685,0.000678782361473009,0.000722360009810046,0.0268767559391018,0.000354809401710474,0.0192179319159466,0.0028524693341802,0.0185768891727241,0.00288386450329362,0.0213077072677439,0.00603222561940631,0.0225945022602546,0.00677039634897869,0.0234019044205432,0.00430520036872422,0.0188022306684013,0.00106510135911524,0.00180343590094557,0.0424668800472271,0.00968119213702655,0.00127915703968504,0.0357653049712293,0.00477260590274862,-1.09685895461138,-1.09684419914653,0.0000147554648515236,0.0296402158080251,0.00100423515747396,0.0316896695702869,0.00516134030235012,0.00089531248166277,0.029921772702545,0.000698816568600373,0.000855603301306481,0.0292506974499153,0.000475152597877164,0.0166699035690732,0.00207905041727784,0.0164493656790809,0.00266489370681105,0.0218860240141369,0.00529638875402487,0.0226534481194469,0.00651608308461023,0.0225678585334815,0.00340136723548556,0.0169405724720592,0.000935742428400279,0.00149689843523956,0.0386897717134588,0.00601301267154848,0.0011022927779004,0.0332007948383831,0.00282126728619147
"86",5000,100,800,0.663210030634533,0.660526362680373,-0.00268366795415942,0.0275185268050053,0.000430817151410377,0.0207561352715378,0.00310834984085301,0.00041019565935361,0.0202532876183994,0.000271637570319656,0.000536260903020436,0.0231573077671053,0.000150376471525172,0.0146626472768615,0.0021961668204129,0.0145464426556733,0.00182990097038452,0.0155788848025242,0.00379124005240962,0.0153160857483896,0.00405172728689549,0.0156796546645618,0.00196288487478755,0.0145498550156367,0.00094072375750508,0.00103811748454127,0.0322198306100649,0.00587027149334555,0.000848177638839239,0.0291234894687989,0.00263529807065056,-0.469760236677795,-0.462114741390111,0.00764549528768416,0.0253904429079985,0.000685493682705719,0.0261819342812123,0.00444731669524953,0.000578937785487828,0.0240611260228574,0.000493009364884395,0.00064961447378878,0.0254875356554685,0.000335077469153977,0.0112746851598126,0.000917435400289537,0.0115493879397227,0.00124543459685382,0.0125185544614771,0.00367602513802217,0.0131588045182175,0.00303660097088753,0.0125296443140926,0.00132527845032524,0.0115507156898125,0.000493005315319051,0.000651385461855645,0.0255222542471398,0.00274459940642892,0.000657243215583166,0.0256367551687644,0.000426409445297556
"87",5000,100,800,0.698882386539179,0.702446649421216,0.00356426288203782,0.0281861686894574,0.000698093517110611,0.0264214594053888,0.00227738479878181,0.000675915702115749,0.0259983788362996,0.000493818216644668,0.000650339702917717,0.0255017588200837,0.000314070987468041,0.0168749747576518,0.00304218746898923,0.0166330694346653,0.00261242552990157,0.0176459347017511,0.00587687237962147,0.0180316592860353,0.00530335273060806,0.0195626111237231,0.00249120168081909,0.0172238686089007,0.00102484577311515,0.0017742120199123,0.0421213962246303,0.0120971530921203,0.00107917342240831,0.0328507750655644,0.00214559195750459,0.946324214466163,0.95700283703142,0.0106786225652569,0.0244452010878658,0.00088795511860324,0.0297985757814571,0.00487731672365581,0.000755207054429967,0.027481030810906,0.000548615228107413,0.000763111266758729,0.0276244686240067,0.000472805828255423,0.0145077151550624,0.00171738112582899,0.0148473416502039,0.00160880137485387,0.0179607406284909,0.00410495219717546,0.0186116675157196,0.00424839347195245,0.0177853629761842,0.00180731111069467,0.015291857204077,0.000880810206556692,0.00140050129962192,0.0374232721661525,0.0110547780719519,0.000922928538571132,0.0303797389483704,0.00136501511367865
"88",5000,100,800,1.10822941308145,1.11178605160227,0.00355663852082366,0.0695246605186689,0.00785352568235438,0.0886201200763934,0.0100940149804502,0.00749529255271638,0.0865753576528355,0.00617176827174582,0.00342021457329964,0.0584826006030822,0.00390891698003822,0.0361150367945234,0.0131320807070128,0.0341484605504074,0.00924422672179685,0.0731782933300706,0.0440876499959246,0.065822035113679,0.0299365204386821,0.137771646558973,0.0432869695651284,0.0449442749603385,0.005901556934391,0.0250745509311889,0.158349458259853,0.100834269224937,0.0212020257642699,0.1456091541225,0.105385332842864,-2.61805117596562,-2.63027257857257,-0.0122214026069498,0.101239008329373,0.00405684547706515,0.0636933707466102,0.00632745283377092,0.00363968320260112,0.0603297870259884,0.00336564884574917,0.00259641609391227,0.0509550399265104,0.0025091170572579,0.0480466736036906,0.0179748725135911,0.0448345453043784,0.0137702004872312,0.125985936012175,0.0763247800222219,0.113931967883615,0.0569415221363666,0.228953734924833,0.071902808759021,0.0617241244358003,0.00909560386949358,0.0423390576056475,0.205764568392247,0.123868813274228,0.0553086093921498,0.235177825043412,0.173477584560759
"89",5000,100,800,1.02412197484315,1.0196017702729,-0.00452020457025415,0.0327873976830649,0.00106939235144842,0.0327015649694081,0.00476305595744303,0.000974574771860666,0.0312181801497247,0.000792780377122674,0.0008064083463773,0.0283973299163372,0.000451028431863578,0.0218713622295341,0.00340934904864181,0.0216153619439332,0.00453319503556805,0.0280191654782349,0.00998197258860441,0.0272423374759793,0.00979308398594579,0.0305657106533064,0.0070018369990531,0.0222925099886227,0.00124882177360689,0.00301608438348726,0.0549188891319485,0.0180949500655075,0.00250849058649387,0.0500848338970379,0.0240088546422319,1.12312569128249,1.12772996937536,0.0046042780928619,0.0346215209537023,0.00136634464283914,0.0369640993781688,0.00565286635186885,0.00117475904521614,0.0342747581350495,0.000806068795586149,0.00102841549850811,0.0320689179503786,0.000592378480186646,0.0182577434313433,0.00263085480840675,0.0181052034703251,0.00295554627299487,0.0258839177616701,0.00800414477108865,0.0269129863594706,0.00865553634871965,0.0272750971247898,0.00385921316188917,0.0190682943907297,0.000955004388340135,0.00198038843123319,0.0445015553799324,0.0106675808210977,0.00195722099682873,0.0442404904677686,0.0200279072410298
"90",5000,100,800,0.931256811995491,0.942314694881015,0.0110578828855242,0.0518285107995112,0.00276447316634856,0.0525782575438608,0.00280912992402111,0.00258173325306914,0.0508107592254745,0.00229786264222328,0.00142497129058322,0.0377487919089237,0.00134644721974784,0.0267861582502333,0.00556686921498785,0.0278373903153999,0.00520888440947032,0.0415355938963099,0.0161390694729766,0.0459471347493845,0.0148744277187302,0.0534283579197821,0.0125464493933679,0.0285360164920206,0.00211976241910372,0.0050568353385677,0.071111429029149,0.0243720490640125,0.00338134814074847,0.0581493606220091,0.0197105793228734,1.87528178289136,1.89101562745326,0.015733844561902,0.0530301053479255,0.00200763175094156,0.0448066038764551,0.00742109666679815,0.0017764282053098,0.0421476951363868,0.00161805846506256,0.00140960017923442,0.0375446424837742,0.00116550793657601,0.0289549555722821,0.0061600070556931,0.0307541293821693,0.00586364245621232,0.0588990994152533,0.0240548653253556,0.064417753423193,0.0233620394308365,0.0692832205869785,0.0162030604013043,0.0320219153080537,0.00262655619199723,0.00687823883550519,0.0829351483721178,0.0265188814314824,0.00493372133102964,0.0702404536647482,0.0273723759182434
"91",5000,100,800,0.851389952183601,0.844522489194784,-0.00686746298881769,0.0327209392790729,0.000949003599561604,0.0308059020248004,0.00256884361691868,0.000919816542804974,0.0303284774231245,0.000727448003725046,0.000763084713965896,0.0276239880170459,0.000407966257981596,0.0196657579048598,0.00312581937673043,0.0193486809248086,0.00290080865290746,0.0240344188921654,0.00732145105292012,0.0217537961104942,0.00556407884261321,0.0248739762149081,0.00373986207009399,0.0201356320882137,0.00112303831596902,0.0022772224296738,0.0477202517771418,0.0137116055752687,0.00157009256732363,0.0396243935893488,0.00899304085639626,1.14655517807568,1.15025808229767,0.00370290422199182,0.0303896350260285,0.00117413109284636,0.0342655963445313,0.00686279472725684,0.000978954640967626,0.0312882508454472,0.000729673262948294,0.000905637825694781,0.0300938170675436,0.000532645551148369,0.0181582250468598,0.00258647122758684,0.017623705242419,0.00241058845284599,0.0266788921115293,0.00767353965031541,0.023786574674644,0.00622245826064691,0.0254370027374559,0.00371704610607773,0.0181363275613594,0.000933961717352153,0.00190085377236878,0.0435987817762008,0.0110714892233155,0.00140847176836512,0.0375296118866838,0.010383671399193
"92",5000,100,800,1.01311293052514,1.01154766232894,-0.00156526819619529,0.0336977013348171,0.000519054811029321,0.0227827744366072,0.00328256511329402,0.0004894152040848,0.0221227304843864,0.000304303130764933,0.000594858208536451,0.0243897152204869,0.000200620038836027,0.0193228540340493,0.00217668190491646,0.0192845291317634,0.0029573361375939,0.0228155980668381,0.00599663230452195,0.0212587258909004,0.00601920750652511,0.0219376807515584,0.00318162831017066,0.0191154645942931,0.00103204122057626,0.00197714882612166,0.044465141696858,0.00866833965790664,0.0012347848420172,0.0351395054321656,0.00245753019487331,0.437968648833713,0.442649005587703,0.00468035675399026,0.0254448145010066,0.00107610302892147,0.0328040093421745,0.0046082231768798,0.000936967424407303,0.0306099236262899,0.000742356362489666,0.000861221711681739,0.0293465792160132,0.000524673487320405,0.012923668655009,0.0016031377294934,0.0135655927280238,0.00177354643107279,0.0147196935251662,0.00375595242585043,0.0158119910799207,0.00388805936376927,0.0144349688135974,0.00144463590616287,0.0131144043584379,0.000564721431737068,0.000769078869002831,0.027732271255756,0.00335933111182993,0.000768983932984343,0.0277305595505093,0.00178758711195333
